openalex_id	university	title	keep	pdf_url	status	detail	timestamp
W4406906130	UDCLV	Evaluating Postoperative Morbidity and Outcomes of Robotic-Assisted Esophagectomy in Esophageal Cancer Treatment—A Comprehensive Review on Behalf of TROGSS (The Robotic Global Surgical Society) and EFISDS (European Federation International Society for Digestive Surgery) Joint Working Group	no	https://www.mdpi.com/1718-7729/32/2/72/pdf?version=1738058082	SKIPPED	keep != yes	2026-03-29T13:46:10.108532
W3185518545	UDCLV	Robot-assisted arm therapy in neurological health conditions: rationale and methodology for the evidence synthesis in the CICERONE Italian Consensus Conference	no	https://hdl.handle.net/2158/1401132	SKIPPED	keep != yes	2026-03-29T13:46:10.108543
W3014802244	UDCLV	What Would You Like to Drink?	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108552
W3005377926	UDCLV	Advanced Assistive Technologies for Elderly People: A Psychological Perspective on Older Users’ Needs and Preferences (Part B)	no	https://doi.org/10.12700/aph.18.1.2021.1.3	SKIPPED	keep != yes	2026-03-29T13:46:10.108556
W4311343397	UDCLV	Reference theories and future perspectives on robot-assisted rehabilitation in people with neurological conditions: A scoping review and recommendations from the Italian Consensus Conference on Robotics in Neurorehabilitation (CICERONE)	no	https://content.iospress.com:443/download/neurorehabilitation/nre220160?id=neurorehabilitation%2Fnre220160	SKIPPED	keep != yes	2026-03-29T13:46:10.108566
W4390678400	UDCLV	Multi-drone systems for search and rescue operations: problems, technical solutions and open issues	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108574
W4229457832	UDCLV	A longitudinal study on the effects of COVID-19 pandemic on non-motor symptoms in Parkinson’s disease	no	https://link.springer.com/content/pdf/10.1007/s10072-022-06112-w.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.108578
W2010058006	UDCLV	A modular and low-cost artificial skin for robotic applications	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108584
W2967451271	UDCLV	A Fuzzy Inference Approach to Control Robot Speed in Human-robot Shared Workspaces	no	https://doi.org/10.5220/0007838700780087	SKIPPED	keep != yes	2026-03-29T13:46:10.108589
W4311932877	UDCLV	Effects of robotic upper limb treatment after stroke on cognitive patterns: A systematic review	no	https://content.iospress.com:443/download/neurorehabilitation/nre220149?id=neurorehabilitation%2Fnre220149	SKIPPED	keep != yes	2026-03-29T13:46:10.108594
W4388592040	UDCLV	Personality-Based Adaptation of Robot Behaviour: Acceptability Results on Individuals with Cognitive Impairments	no	https://link.springer.com/content/pdf/10.1007/s12369-023-01074-1.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.108603
W1983158111	UDCLV	INTEGRATION OF AN OPTICAL FORCE SENSOR INTO THE ACTUATION MODULE OF THE DEXMART HAND	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108609
W3039338100	UDCLV	Effectiveness of a sensor-based technology in upper limb motor recovery in post-acute stroke neurorehabilitation: a randomized controlled trial	no	https://doi.org/10.5281/zenodo.4562073	SKIPPED	keep != yes	2026-03-29T13:46:10.108614
W2809462586	UDCLV	Something about Robots Today	no	http://thescipub.com/pdf/10.3844/jmrsp.2018.85.104	SKIPPED	keep != yes	2026-03-29T13:46:10.108634
W3115654841	UDCLV	Food purchasing behaviour at automatic vending machines: the role of planograms and shopping time	no	https://www.emerald.com/insight/content/doi/10.1108/BFJ-02-2020-0107/full/pdf?title=food-purchasing-behaviour-at-automatic-vending-machines-the-role-of-planograms-and-shopping-time	SKIPPED	keep != yes	2026-03-29T13:46:10.108645
W3199292370	UDCLV	Estimation of Airspeed, Angle of Attack, and Sideslip for Small Unmanned Aerial Vehicles (UAVs) Using a Micro-Pitot Tube	no	https://www.mdpi.com/2079-9292/10/19/2325/pdf?version=1634002485	SKIPPED	keep != yes	2026-03-29T13:46:10.108653
W4392542232	UDCLV	Fluid-structure coupled analytical model for oscillatory fish-like propulsion	no	https://doi.org/10.1016/j.oceaneng.2024.117292	SKIPPED	keep != yes	2026-03-29T13:46:10.108659
W3044239192	UDCLV	Role of uterine manipulator during laparoscopic endometrial cancer treatment	no	https://tcr.amegroups.com/article/viewFile/41996/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.108665
W2767816281	UDCLV	Robotic-assisted thoracoscopic surgery thymectomy	no	https://jovs.amegroups.com/article/viewFile/17234/17598	SKIPPED	keep != yes	2026-03-29T13:46:10.108670
W2985837349	UDCLV	Upper limb motor improvement in chronic stroke after combining botulinum toxin A injection and multi-joints robot-assisted therapy: a case report	no	https://academic.oup.com/omcr/article-pdf/2019/10/omz097/30337541/omz097.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.108675
W4220664819	UDCLV	Minimally invasive simple prostatectomy: Robotic-assisted versus laparoscopy. A comparative study	no	https://www.pagepressjournals.org/index.php/aiua/article/download/aiua.2022.1.37/9965	SKIPPED	keep != yes	2026-03-29T13:46:10.108681
W4392975112	UDCLV	Evaluation of mental stress in human-robot interaction: an explorative study	no	https://doi.org/10.1016/j.procs.2024.01.072	SKIPPED	keep != yes	2026-03-29T13:46:10.108707
W4404047043	UDCLV	Three-Dimensional Printed Nanocomposites with Tunable Piezoresistive Response	no	https://doi.org/10.3390/nano14211761	SKIPPED	keep != yes	2026-03-29T13:46:10.108714
W4231206478	UDCLV	Design and Digital Manufacturing: an ergonomic approach for Industry 4.0	no	http://ocs.editorial.upv.es/index.php/IFDP/IFDP/paper/download/3297/2159	SKIPPED	keep != yes	2026-03-29T13:46:10.108720
W4381848158	UDCLV	Industry 4.0: Machinery integration with supply chain and logistics in compliance with Italian regulations	no	http://methods-x.com/article/S2215016123002662/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.108726
W4387914408	UDCLV	Towards the Automation of Wire Harness Manufacturing: A Robotic Manipulator with Sensorized Fingers	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108732
W4281565020	UDCLV	Robotic Abdominal Surgery and COVID-19: A Systematic Review of Published Literature and Peer-Reviewed Guidelines during the SARS-CoV-2 Pandemic	no	https://www.mdpi.com/2077-0383/11/11/2957/pdf?version=1653457249	SKIPPED	keep != yes	2026-03-29T13:46:10.108737
W4200555044	UDCLV	Electromechanical and Robotic Devices for Gait and Balance Rehabilitation of Children with Neurological Disability: A Systematic Review	no	https://www.mdpi.com/2076-3417/11/24/12061/pdf?version=1640080899	SKIPPED	keep != yes	2026-03-29T13:46:10.108743
W4293731347	UDCLV	Tactile Feedback Enabling In-Hand Pivoting and Internal Force Control for Dual-Arm Cooperative Object Carrying	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108749
W4311115667	UDCLV	Evidence-based improvement of gait in post-stroke patients following robot-assisted training: A systematic review	no	https://hdl.handle.net/11382/574679	SKIPPED	keep != yes	2026-03-29T13:46:10.108754
W4288097555	UDCLV	Comparing Middle-Aged and Seniors’ Preferences Toward Virtual Agents and Android Robots: Is There a Generational Shift in Assistive Technologies’ Preferences?	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108760
W3098159397	UDCLV	Robotic surgery of gallbladder cancer	no	https://misjournal.net/article/download/3751	SKIPPED	keep != yes	2026-03-29T13:46:10.108767
W4311315134	UDCLV	Robot-assisted rehabilitation for children with neurological disabilities: Results of the Italian consensus conference CICERONE	no	https://hdl.handle.net/11382/574673	SKIPPED	keep != yes	2026-03-29T13:46:10.108772
W2810352704	UDCLV	Structural-Topological Synthesis of Planar Mechanisms with Rods and Wheels	no	http://thescipub.com/pdf/10.3844/jmrsp.2018.105.120	SKIPPED	keep != yes	2026-03-29T13:46:10.108778
W3031828200	UDCLV	Unitas Multiplex. Biological architectures of consciousness	no	https://www.infocommunications.hu/documents/169298/4652492/InfocomJ_2020_1_2_Maldonato.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.108783
W4294080614	UDCLV	Robotics for Intralogistics in Supermarkets and Retail Stores	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108789
W2949820667	UDCLV	Robotic Simulation Technique for Validating a Working Process on Composite Components: A Case Study	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108793
W3014251576	UDCLV	Cheating with a Socially Assistive Robot?	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108798
W3101156639	UDCLV	Design as Collaborative Connection between User, Technology and Cultural Context	no	https://doi.org/10.1088/1757-899x/949/1/012010	SKIPPED	keep != yes	2026-03-29T13:46:10.108802
W4392406778	UDCLV	Revolutionizing Mobility: Big Data Applications in Transport Planning	no	http://dx.doi.org/10.37394/232015.2023.19.129	SKIPPED	keep != yes	2026-03-29T13:46:10.108807
W4399735330	UDCLV	Incidence, Timing, and Pattern of Atypical Recurrence after Minimally Invasive Surgery for Urothelial Carcinoma	no	https://www.mdpi.com/2077-0383/13/12/3537/pdf?version=1718674882	SKIPPED	keep != yes	2026-03-29T13:46:10.108812
W4403296033	UDCLV	Effectiveness of robotic rehabilitation for gait and balance in people with multiple sclerosis: a systematic review	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108818
W4398141855	UDCLV	Pancreatic Neuroendocrine Tumors: What Is the Best Surgical Option?	no	https://www.mdpi.com/2077-0383/13/10/3015/pdf?version=1716214464	SKIPPED	keep != yes	2026-03-29T13:46:10.108823
W4382460443	UDCLV	Approaches and Technologies for the Human-Centered Industry 5.0.	no	https://revistas.uca.es/index.php/proyecta56/article/download/10022/10954	SKIPPED	keep != yes	2026-03-29T13:46:10.108829
W4387421504	UDCLV	A general constraint-based programming framework for multi-robot applications	no	https://doi.org/10.1016/j.rcim.2023.102665	SKIPPED	keep != yes	2026-03-29T13:46:10.108834
W2086893842	UDCLV	A Distributed Agent-based Decision Support for Cloud Brokering	no	https://www.scpe.org/index.php/scpe/article/download/966/402	SKIPPED	keep != yes	2026-03-29T13:46:10.108839
W3125620564	UDCLV	Inverse Kinematics of a Stewart Platform	no	https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3184296	SKIPPED	keep != yes	2026-03-29T13:46:10.108844
W3007890741	UDCLV	Composite Parts Assembly Operational Improvements	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108849
W4394758762	UDCLV	Robotic salvage partial nephrectomy following surgical and ablative therapies	no	https://www.scielo.br/j/ibju/a/kRqK3hJyhwwCxQPVNy4MnRH/?lang=en&format=pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.108854
W4400320384	UDCLV	Which Is the Best Surgical Approach for Female-to-Male Sexual Reassignment? A Systematic Review of Hysterectomy and Salpingo-Oophorectomy Options from the Gynecological Perspective	no	https://www.mdpi.com/1648-9144/60/7/1095/pdf?version=1720086569	SKIPPED	keep != yes	2026-03-29T13:46:10.108859
W2808785245	UDCLV	Presentation of the Mechanism in the Cross	no	http://thescipub.com/pdf/10.3844/ajeassp.2018.881.890	SKIPPED	keep != yes	2026-03-29T13:46:10.108866
W1647530793	UDCLV	Customization of low-cost hexapod robots based on optimal design through inverse dynamics computation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108871
W4298112282	UDCLV	Android Robots vs Virtual Agents: which system differently aged users prefer?	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108875
W4399540431	UDCLV	A three-year update on guidelines for upper limb robotic rehabilitation after stroke	no	https://doi.org/10.23736/s1973-9087.24.08451-x	SKIPPED	keep != yes	2026-03-29T13:46:10.108880
W3005817519	UDCLV	A Preparatory Study for Measuring Engagement in Pediatric Virtual and Robotics Rehabilitation Settings	no		SKIPPED	keep != yes	2026-03-29T13:46:10.108886
W4214834665	UDCLV	Feasibility and usability of a regional hub model for colorectal cancer services during the COVID-19 pandemic	no	https://link.springer.com/content/pdf/10.1007/s13304-022-01264-y.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.108890
W4415237477	UDCLV	2025 Delphi consensus on robotic ventral mesh rectopexy	no	https://doi.org/10.1007/s00384-025-05003-8	SKIPPED	keep != yes	2026-03-29T13:46:10.108896
W4387191032	UDCLV	Hyper accuracy three-dimensional virtual anatomical rainbow model facilitates surgical planning and safe selective clamping during robot-assisted partial nephrectomy	no	https://doi.org/10.1016/j.ajur.2023.08.006	SKIPPED	keep != yes	2026-03-29T13:46:10.108912
W4403241919	UDCLV	Human Robot-Interaction: a conceptual framework for task performance analysis	no	https://doi.org/10.1016/j.ifacol.2024.09.096	SKIPPED	keep != yes	2026-03-29T13:46:10.108919
W4407169056	UDCLV	Assessment of Distraction and the Impact on Technology Acceptance of Robot Monitoring Behaviour in Older Adults Care	no	https://doi.org/10.1109/taffc.2025.3539015	SKIPPED	keep != yes	2026-03-29T13:46:10.108924
W4411930132	UDCLV	Thermal, Mechanical, Morphological, and Piezoresistive Properties of Poly(ethylene-co-methacrylic acid) (EMAA) with Carbon Nanotubes and Expanded Graphite	no	https://www.mdpi.com/2079-4991/15/13/994/pdf?version=1750934620	SKIPPED	keep != yes	2026-03-29T13:46:10.108930
W4282035012	UDCLV	New Possibilities in Heart Failure: The Effects of Tadalafil on Diastolic Function in Patients Undergoing Robot-Assisted Radical Prostatectomy	no	https://www.mdpi.com/2076-3417/12/11/5629/pdf?version=1654079884	SKIPPED	keep != yes	2026-03-29T13:46:10.108951
W4368232292	UDCLV	Agents Based Cyber-Physical Diffused Museums Over Web Interoperability Standards	no	https://ieeexplore.ieee.org/ielx7/6287639/10005208/10114799.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109004
W3035462485	UDCLV	Senhance robotic platform for ovarian borderline tumor treatment: minimally invasive robotic approach for conservative adnexal surgery	no	https://gpm.amegroups.com/article/view/6060/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109012
W4394725637	UDCLV	Pancreatic Neuroendocrine Tumors: What Is the Best Surgical Option?	no	https://www.preprints.org/manuscript/202404.0692/v1/download	SKIPPED	keep != yes	2026-03-29T13:46:10.109018
W4406683566	UDCLV	Evaluation of the effectiveness of Lokomat<sup>®</sup> robot-assisted gait training in children with cerebral palsy: A systematic review	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109024
W4407613441	UDCLV	The Italian version of the unified theory of acceptance and use of technology questionnaire: a pilot validation study	no	https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2025.1371583/pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109029
W4407901398	UDCLV	How Willingness to Interact and Intelligibility of the Voice affect children’s interaction with an interactive dialogue system : A pilot Study	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109036
W4408235386	UDCLV	Technical Modifications Employed in RARP to Improve Early Continence Recovery: A Literature Review	no	https://www.mdpi.com/2075-1729/15/3/415/pdf?version=1741329170	SKIPPED	keep != yes	2026-03-29T13:46:10.109042
W4410639129	UDCLV	A Reconfigurable Four-Finger Gripper for Versatile Application in the Agri-Food Industry	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109047
W4379472905	UDCLV	Role of spinal anesthesia in robot-assisted radical prostatectomy: Gamble or opportunity?	no	https://www.pagepressjournals.org/index.php/aiua/article/download/11311/10951	SKIPPED	keep != yes	2026-03-29T13:46:10.109056
W4403278442	UDCLV	Multi-Modal Sensor for Fingertips of Anthropomorphic Grippers	no	https://doi.org/10.1109/MESA61532.2024.10704824	SKIPPED	keep != yes	2026-03-29T13:46:10.109062
W3105637484	UDCLV	8 A multicentric randomized trial to evaluate the role of uterine manipulator on laparoscopic/robotic hysterectomy for the treatment of low-risk endometrial cancer: the ROMANHY trial (NCT:02762214)	no	https://ijgc.bmj.com/content/ijgc/30/Suppl_3/A5.3.full.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109067
W2407766360	UDCLV	Modeling Human Behaviour in Emergency: A Research Agenda for the Creation of a Rescue Robot	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109075
W2771587168	UDCLV	Management of Renewable Energies and Environmental Protection	no	http://thescipub.com/pdf/10.3844/ajeassp.2017.919.948	SKIPPED	keep != yes	2026-03-29T13:46:10.109079
W2909485067	UDCLV	What Humans Act in Robotic Surgery	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109084
W4285814267	UDCLV	Wire Grasping by Using Proximity and Tactile Sensors	no	https://zenodo.org/record/7085477	SKIPPED	keep != yes	2026-03-29T13:46:10.109088
W4296940264	UDCLV	A User–Centered Approach Involving the Clinicians for the Design of Medical Devices: Case Study of a Soft Robotic Exoskeleton for Rehabilitation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109093
W4385726957	UDCLV	On the effect of Printing orientation on the surface Roughness of an Additive Manufactured Composite Vertical Tail	no	https://www.researchsquare.com/article/rs-3185481/latest.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.109099
W4407945835	UDCLV	The role of human error in human robot interaction	no	https://doi.org/10.1016/j.procs.2025.01.295	SKIPPED	keep != yes	2026-03-29T13:46:10.109108
W3094215526	UDCLV	Increasing Engagement with Chameleon Robots in Bartending Services	no		SKIPPED	keep != yes	2026-03-29T13:46:10.109113
